TRAVEL_ID,AGE_GRP,TRAVEL_COMPANIONS_NUM,TRAVEL_STATUS_ACCOMPANY,SLEEP,ACTIVITY,RESULT_MVMN,Cluster
e_e008695,30,1,2인 가족 여행,0,체험 활동 / 입장 및 관람,자가용,0
e_e008342,20,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,5
g_g003294,30,1,2인 가족 여행,1,휴식,자가용,0
e_e003514,20,1,2인 여행(가족 외),1,휴식,택시,8
e_e003025,60,1,2인 가족 여행,0,체험 활동 / 입장 및 관람,자가용,7
e_e006877,30,1,2인 가족 여행,0,휴식,자가용,0
e_e001243,40,3,자녀 동반 여행,2,체험 활동 / 입장 및 관람,자가용,3
e_e008911,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,지하철,5
e_e002401,60,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,지하철,7
e_e006789,30,0,나홀로 여행,0,쇼핑 / 구매,자가용,0
e_e003615,30,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,버스,0
e_e005447,20,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,버스,9
e_e006953,40,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,택시,0
e_e004464,30,0,나홀로 여행,1,쇼핑 / 구매,자가용,0
e_e008565,20,1,2인 여행(가족 외),0,휴식,자가용,5
e_e002742,30,1,2인 가족 여행,0,휴식,자가용,0
e_e001146,20,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,5
g_g010556,30,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,0
e_e003465,20,1,2인 여행(가족 외),1,쇼핑 / 구매,버스,8
e_e006100,30,1,2인 여행(가족 외),2,단순 구경 / 산책 / 걷기,택시,9
e_e009636,30,3,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
e_e003996,30,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,버스,0
e_e001022,20,1,2인 가족 여행,2,쇼핑 / 구매,자가용,8
e_e003408,20,2,3인 이상 여행(가족 외),0,쇼핑 / 구매,택시,5
e_e003935,30,3,3인 이상 여행(가족 외),0,쇼핑 / 구매,버스,6
e_e004005,20,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,8
e_e009968,20,1,2인 여행(가족 외),0,쇼핑 / 구매,버스,5
e_e003843,40,4,3인 이상 여행(가족 외),0,쇼핑 / 구매,지하철,6
e_e000973,60,3,3인 이상 여행(가족 외),1,휴식,자가용,3
e_e001430,20,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,버스,5
e_e003342,20,1,2인 여행(가족 외),1,휴식,자가용,8
e_e002392,20,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,지하철,5
e_e000812,30,3,자녀 동반 여행,1,체험 활동 / 입장 및 관람,자가용,6
e_e011422,40,1,2인 가족 여행,0,체험 활동 / 입장 및 관람,자가용,0
e_e006919,40,2,자녀 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,6
e_e006886,20,1,2인 여행(가족 외),0,쇼핑 / 구매,버스,5
e_e004627,30,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,0
e_e010017,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,5
e_e003202,20,1,2인 여행(가족 외),1,휴식,자가용,8
e_e008790,20,1,2인 여행(가족 외),0,쇼핑 / 구매,택시,5
e_e009660,50,5,3인 이상 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,6
e_e010984,20,2,3인 이상 여행(가족 외),0,단순 구경 / 산책 / 걷기,지하철,5
e_e004987,20,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,8
e_e005015,40,3,3인 이상 여행(가족 외),0,휴식,자가용,6
e_e005555,20,0,나홀로 여행,0,체험 활동 / 입장 및 관람,버스,5
e_e005978,20,1,2인 여행(가족 외),1,쇼핑 / 구매,자가용,8
e_e009081,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,버스,5
e_e002364,40,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,기차,0
e_e005862,30,1,2인 여행(가족 외),0,쇼핑 / 구매,버스,0
e_e002263,60,1,자녀 동반 여행,0,체험 활동 / 입장 및 관람,지하철,7
e_e000882,20,0,나홀로 여행,0,없음,자가용,5
e_e010803,30,2,자녀 동반 여행,0,없음,자가용,6
e_e005645,20,2,부모 동반 여행,2,단순 구경 / 산책 / 걷기,자가용,1
e_e012132,20,1,2인 여행(가족 외),0,쇼핑 / 구매,지하철,5
e_e007399,40,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,지하철,0
e_e000907,20,0,나홀로 여행,3,휴식,자가용,9
e_e004466,20,0,나홀로 여행,1,휴식,자가용,8
e_e002800,60,3,3대 동반 여행(친척 포함),1,체험 활동 / 입장 및 관람,자가용,3
e_e006333,60,6,3대 동반 여행(친척 포함),0,단순 구경 / 산책 / 걷기,자가용,2
e_e008664,20,0,나홀로 여행,0,휴식,기차,5
e_e011482,20,0,나홀로 여행,0,없음,지하철,5
e_e008301,30,3,자녀 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,6
e_e009043,20,1,2인 여행(가족 외),0,휴식,렌터카,5
e_e006057,60,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,버스,7
e_e001314,50,2,3인 이상 여행(가족 외),0,없음,자가용,7
e_e001166,40,1,자녀 동반 여행,2,체험 활동 / 입장 및 관람,자가용,3
e_e000381,30,3,자녀 동반 여행,2,체험 활동 / 입장 및 관람,자가용,1
e_e012246,20,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,5
e_e012074,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,5
e_e003669,20,0,나홀로 여행,1,쇼핑 / 구매,기차,8
e_e004254,20,1,2인 여행(가족 외),1,쇼핑 / 구매,버스,8
e_e011758,20,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,지하철,5
e_e006517,60,1,2인 가족 여행,0,쇼핑 / 구매,지하철,7
e_e001489,20,1,2인 여행(가족 외),0,쇼핑 / 구매,택시,5
e_e007895,20,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,버스,5
e_e008324,20,1,2인 가족 여행,0,체험 활동 / 입장 및 관람,자가용,5
e_e003051,60,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,버스,7
e_e007693,60,1,자녀 동반 여행,0,없음,지하철,7
e_e006950,30,1,자녀 동반 여행,0,체험 활동 / 입장 및 관람,버스,0
e_e003086,20,0,나홀로 여행,1,단순 구경 / 산책 / 걷기,자가용,8
e_e001220,30,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,기차,0
e_e008309,60,3,3인 이상 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,7
e_e004685,30,2,자녀 동반 여행,0,쇼핑 / 구매,자가용,6
e_e004295,20,0,나홀로 여행,0,쇼핑 / 구매,버스,5
e_e001329,30,1,2인 여행(가족 외),2,휴식,자가용,9
e_e004146,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,지하철,8
e_e001414,40,2,3인 이상 여행(가족 외),0,단순 구경 / 산책 / 걷기,버스,6
e_e012344,30,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,0
e_e006895,60,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,자가용,7
e_e006861,30,1,자녀 동반 여행,0,없음,자가용,0
e_e005185,20,2,부모 동반 여행,0,쇼핑 / 구매,자가용,5
e_e001553,30,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,0
e_e005947,40,4,3인 이상 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,6
e_e010302,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,지하철,5
e_e011132,20,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,택시,5
e_e010948,20,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,5
e_e004340,20,1,2인 여행(가족 외),0,없음,자가용,5
e_e011552,20,1,2인 여행(가족 외),0,쇼핑 / 구매,지하철,5
e_e010683,20,1,2인 여행(가족 외),0,쇼핑 / 구매,지하철,5
e_e005506,20,1,2인 여행(가족 외),2,쇼핑 / 구매,택시,9
e_e010313,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,5
e_e009684,40,2,3인 이상 여행(가족 외),0,체험 활동 / 입장 및 관람,지하철,6
e_e005495,30,0,나홀로 여행,0,쇼핑 / 구매,지하철,0
e_e007870,60,4,부모 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,7
e_e000435,40,3,3인 이상 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,6
e_e009419,30,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,0
e_e007851,30,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,0
e_e003603,20,3,부모 동반 여행,1,체험 활동 / 입장 및 관람,버스,1
e_e004780,20,1,2인 여행(가족 외),2,쇼핑 / 구매,기차,9
e_e003858,20,0,나홀로 여행,1,체험 활동 / 입장 및 관람,자가용,8
e_e001117,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,8
e_e004730,20,1,2인 여행(가족 외),2,체험 활동 / 입장 및 관람,자가용,8
e_e001432,20,1,2인 여행(가족 외),0,쇼핑 / 구매,자가용,5
e_e000889,30,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,택시,0
e_e007886,40,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
e_e010198,20,1,2인 가족 여행,0,쇼핑 / 구매,버스,5
e_e000987,20,1,2인 여행(가족 외),0,쇼핑 / 구매,자가용,5
e_e008344,50,2,3인 이상 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,7
e_e009593,20,1,2인 여행(가족 외),0,휴식,자가용,5
e_e008723,20,3,부모 동반 여행,0,휴식,자가용,1
e_e008178,30,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
e_e011430,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,버스,5
e_e007822,30,3,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
e_e006463,30,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,버스,0
e_e003469,20,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,지하철,5
e_e005484,30,1,2인 여행(가족 외),0,쇼핑 / 구매,자가용,0
e_e003582,50,3,3인 이상 여행(가족 외),0,쇼핑 / 구매,자가용,6
e_e000342,60,5,3대 동반 여행(친척 포함),2,단순 구경 / 산책 / 걷기,기차,3
e_e003761,20,1,2인 가족 여행,1,휴식,자가용,8
e_e011252,20,1,2인 가족 여행,0,없음,자가용,5
e_e000344,30,2,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,1
e_e000533,60,2,3인 이상 여행(가족 외),0,휴식,자가용,7
e_e004071,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,지하철,8
e_e003673,20,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,렌터카,8
e_e006944,60,3,자녀 동반 여행,0,없음,자가용,7
e_e000564,40,0,나홀로 여행,0,휴식,자가용,0
e_e002773,60,1,부모 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,7
e_e002148,40,3,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,3
e_e003570,20,0,나홀로 여행,1,휴식,자가용,8
e_e002476,40,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,0
e_e011637,30,2,자녀 동반 여행,0,쇼핑 / 구매,자가용,6
e_e007228,30,1,2인 가족 여행,0,체험 활동 / 입장 및 관람,자가용,0
e_e010415,40,3,3인 이상 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,6
e_e004107,40,0,나홀로 여행,0,쇼핑 / 구매,자가용,0
e_e003194,40,3,3인 이상 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,3
e_e000794,20,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,기차,9
e_e001440,20,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,택시,5
e_e002481,30,1,2인 가족 여행,1,단순 구경 / 산책 / 걷기,택시,0
e_e002014,30,1,2인 여행(가족 외),0,쇼핑 / 구매,지하철,0
e_e012049,30,2,3인 이상 여행(가족 외),0,체험 활동 / 입장 및 관람,버스,6
e_e002024,40,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
e_e006090,30,1,자녀 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,0
e_e005810,20,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,렌터카,5
e_e004984,30,1,2인 여행(가족 외),1,휴식,자가용,0
e_e004634,30,1,2인 여행(가족 외),0,쇼핑 / 구매,지하철,0
e_e007804,30,2,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
e_e002187,20,0,나홀로 여행,0,체험 활동 / 입장 및 관람,버스,5
e_e003463,30,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,0
e_e002313,30,0,나홀로 여행,0,쇼핑 / 구매,자가용,0
e_e001892,30,2,자녀 동반 여행,0,휴식,자가용,6
e_e000760,30,3,자녀 동반 여행,0,쇼핑 / 구매,자가용,6
e_e007196,30,0,나홀로 여행,0,체험 활동 / 입장 및 관람,기차,0
e_e000540,40,2,3인 이상 여행(가족 외),1,휴식,자가용,3
e_e004644,20,1,2인 여행(가족 외),0,없음,택시,5
e_e004087,60,1,2인 가족 여행,1,쇼핑 / 구매,자가용,7
e_e003470,20,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,버스,8
e_e000594,30,1,2인 여행(가족 외),1,쇼핑 / 구매,자가용,0
e_e003227,30,5,자녀 동반 여행,1,체험 활동 / 입장 및 관람,렌터카,1
e_e006899,20,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,5
e_e000872,50,4,3인 이상 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,3
e_e003638,20,1,2인 여행(가족 외),0,쇼핑 / 구매,자가용,5
e_e006875,30,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,자가용,0
e_e000738,30,1,2인 여행(가족 외),2,단순 구경 / 산책 / 걷기,지하철,9
e_e004423,60,1,2인 가족 여행,0,쇼핑 / 구매,자가용,7
e_e002220,30,2,자녀 동반 여행,1,휴식,자가용,1
e_e009592,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,5
e_e006136,20,0,나홀로 여행,2,체험 활동 / 입장 및 관람,버스,9
e_e008711,20,0,나홀로 여행,0,없음,자가용,5
e_e007574,60,1,2인 가족 여행,0,휴식,자가용,7
e_e006808,60,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,자가용,7
e_e003971,60,1,자녀 동반 여행,0,체험 활동 / 입장 및 관람,버스,7
e_e006800,30,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,0
e_e006934,30,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,자가용,0
e_e003258,30,0,나홀로 여행,0,체험 활동 / 입장 및 관람,렌터카,0
e_e003593,20,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,지하철,5
e_e010713,20,1,2인 여행(가족 외),0,쇼핑 / 구매,버스,5
e_e005504,20,0,나홀로 여행,1,휴식,버스,8
e_e002189,60,1,2인 여행(가족 외),0,쇼핑 / 구매,자가용,7
e_e003540,40,1,2인 여행(가족 외),0,쇼핑 / 구매,버스,0
e_e006133,20,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,지하철,5
e_e012137,20,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,버스,5
e_e000680,40,2,자녀 동반 여행,3,쇼핑 / 구매,자가용,4
e_e002683,30,2,3인 이상 여행(가족 외),1,체험 활동 / 입장 및 관람,기차,1
e_e000561,50,0,나홀로 여행,2,쇼핑 / 구매,택시,3
e_e001230,50,2,3인 이상 여행(가족 외),1,휴식,자가용,3
e_e004877,20,1,2인 여행(가족 외),1,휴식,택시,8
e_e007772,60,3,3인 이상 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,7
e_e002728,30,1,2인 가족 여행,1,체험 활동 / 입장 및 관람,자가용,0
e_e006314,20,1,2인 여행(가족 외),0,쇼핑 / 구매,지하철,5
e_e011582,40,2,자녀 동반 여행,0,쇼핑 / 구매,자가용,6
e_e003314,30,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,지하철,0
e_e004228,30,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,0
e_e000938,40,3,3인 이상 여행(가족 외),0,없음,자가용,6
e_e005446,30,0,나홀로 여행,0,없음,자가용,0
e_e010659,60,1,2인 여행(가족 외),0,쇼핑 / 구매,자가용,7
e_e007850,30,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,0
e_e006225,20,1,2인 여행(가족 외),0,휴식,버스,5
e_e002214,20,1,2인 여행(가족 외),1,휴식,택시,8
e_e005331,30,0,나홀로 여행,2,쇼핑 / 구매,지하철,9
e_e004961,30,2,부모 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,1
e_e004792,40,3,자녀 동반 여행,2,쇼핑 / 구매,자가용,3
e_e009943,20,2,3인 이상 여행(가족 외),0,체험 활동 / 입장 및 관람,지하철,5
e_e008583,40,3,자녀 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,6
e_e012194,30,1,2인 여행(가족 외),0,쇼핑 / 구매,기차,0
e_e000932,20,2,부모 동반 여행,0,단순 구경 / 산책 / 걷기,렌터카,5
e_e000947,30,1,2인 가족 여행,1,체험 활동 / 입장 및 관람,자가용,0
e_e006592,30,0,나홀로 여행,0,체험 활동 / 입장 및 관람,자가용,0
e_e004381,20,0,나홀로 여행,0,체험 활동 / 입장 및 관람,기차,5
e_e007425,20,1,2인 여행(가족 외),0,휴식,자가용,5
e_e004149,20,1,2인 여행(가족 외),1,쇼핑 / 구매,지하철,8
e_e002414,20,0,나홀로 여행,1,단순 구경 / 산책 / 걷기,버스,8
e_e001459,30,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,지하철,0
e_e004505,30,1,2인 여행(가족 외),0,쇼핑 / 구매,버스,0
e_e009738,20,0,나홀로 여행,0,쇼핑 / 구매,지하철,5
e_e000935,60,4,3대 동반 여행(친척 포함),2,체험 활동 / 입장 및 관람,자가용,3
e_e002110,30,1,2인 가족 여행,0,체험 활동 / 입장 및 관람,자가용,0
e_e004174,20,1,2인 여행(가족 외),1,휴식,택시,8
e_e001916,40,2,자녀 동반 여행,1,휴식,자가용,3
e_e003791,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,지하철,5
e_e007394,20,1,2인 여행(가족 외),0,쇼핑 / 구매,기차,5
e_e005676,30,2,3인 이상 여행(가족 외),0,체험 활동 / 입장 및 관람,버스,6
e_e003440,60,2,자녀 동반 여행,1,체험 활동 / 입장 및 관람,자가용,7
e_e001257,60,1,2인 가족 여행,0,없음,자가용,7
e_e008298,40,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
e_e011787,20,2,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,5
e_e003716,20,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,기차,8
e_e000006,30,1,2인 가족 여행,1,휴식,자가용,0
e_e003291,20,1,2인 여행(가족 외),1,휴식,기차,8
e_e002157,30,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,0
e_e003279,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,버스,5
e_e006255,40,2,자녀 동반 여행,0,쇼핑 / 구매,자가용,6
e_e003795,20,1,2인 여행(가족 외),0,휴식,지하철,5
e_e000438,40,3,자녀 동반 여행,2,쇼핑 / 구매,자가용,3
e_e008810,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,택시,5
e_e005793,40,1,2인 여행(가족 외),1,쇼핑 / 구매,자가용,0
e_e002251,20,1,2인 가족 여행,1,없음,자가용,8
e_e000651,60,3,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,3
e_e008957,20,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,5
e_e006588,60,1,2인 가족 여행,0,체험 활동 / 입장 및 관람,자가용,7
e_e003915,20,1,2인 가족 여행,0,휴식,자가용,5
e_e001164,40,1,2인 여행(가족 외),2,쇼핑 / 구매,기차,9
e_e011393,20,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,버스,5
e_e011631,30,0,나홀로 여행,0,없음,자가용,0
e_e001569,40,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,지하철,0
e_e008364,30,0,나홀로 여행,0,쇼핑 / 구매,자가용,0
e_e004915,60,2,3대 동반 여행(친척 포함),0,단순 구경 / 산책 / 걷기,택시,7
