TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
e003921,11,남,40,6,1.0,2,4,3,,5,9.0,2,2,41,41820,42,42210,46,46720,2,2,2,3,2,3,2,4,서울특별시,경기,자녀 동반 여행,2023-06-25~2023-06-25,5,7.0,2.0,3
e003345,11,여,20,6,1.0,1,3,2,,4,5.0,3,3,41,41830,50,50130,42,42150,1,1,1,1,1,1,1,7,서울특별시,경기,2인 여행(가족 외),2023-07-01~2023-07-01,3,2.0,1.0,1
e003750,29,남,40,7,2.0,2,3,2,,5,12.0,2,1,50,50130,46,46130,11,11170,2,4,2,1,4,7,1,3,광주광역시,서울,3인 이상 여행(가족 외),2023-07-01~2023-07-01,8,7.0,3.0,7
e000459,42,여,30,6,4.0,1,4,3,,4,12.0,3,4,42,42210,46,46150,11,11680,3,1,4,3,3,3,1,5,강원도,서울,2인 가족 여행,2023-05-27~2023-05-29,2,7.0,3.0,1
e003692,41,남,20,4,1.0,1,3,12,,2,3.0,2,1,41,41110,27,27110,42,42170,6,2,1,4,3,6,2,7,경기도,서울,2인 여행(가족 외),2023-06-21~2023-06-22,3,1.0,9.0,1
e007330,28,남,30,6,1.0,2,3,2,,1,6.0,2,2,41,41480,28,28110,50,50130,4,6,6,4,6,6,2,6,인천광역시,경기,자녀 동반 여행,2023-08-19~2023-08-19,3,7.0,1.0,2
e010711,41,남,30,5,1.0,1,1,2,,6,,2,1,41,41110,47,47110,26,26500,4,3,3,2,2,2,5,2,서울특별시,경기,2인 여행(가족 외),2023-08-27~2023-08-27,1,2.0,,1
e004320,30,남,30,4,1.0,1,4,12,,1,6.0,3,2,11,11530,11,11680,50,50110,7,5,7,2,2,3,4,5,대전광역시,서울,2인 가족 여행,2023-06-30~2023-07-01,3,1.0,2.0,1
e001985,11,여,30,7,1.0,1,3,2,,5,12.0,2,2,41,41820,42,42210,42,42760,2,2,2,2,2,3,2,2,서울특별시,경기,2인 여행(가족 외),2023-06-03~2023-06-03,3,9.0,7.0,1
e012444,11,여,20,6,1.0,1,1,2,,5,,2,1,48,48120,41,41480,48,48250,4,4,4,4,4,4,4,4,서울특별시,인천,2인 여행(가족 외),2023-08-30~2023-08-30,3,4.0,,1
e007553,41,여,30,6,1.0,2,3,2,,4,9.0,3,3,41,41460,50,50130,11,11110,2,1,1,1,1,1,1,3,경기도,경기,자녀 동반 여행,2023-08-24~2023-08-24,3,7.0,8.0,1
e007751,11,여,30,5,1.0,1,4,4,,4,12.0,2,1,42,42150,26,26200,27,27260,7,6,5,6,2,2,2,3,서울특별시,인천,2인 여행(가족 외),2023-08-19~2023-08-19,7,1.0,2.0,1
e007476,11,여,20,6,5.0,1,4,2,,5,7.0,3,4,41,41360,42,42150,50,50130,2,2,3,4,3,4,5,5,서울특별시,경기,2인 가족 여행,2023-08-22~2023-08-22,1,10.0,3.0,1
e000394,41,여,40,6,1.0,2,3,11,,1,8.0,2,1,42,42830,48,48850,43,43130,2,2,1,6,6,4,4,7,경기도,서울,자녀 동반 여행,2023-05-20~2023-05-20,7,3.0,8.0,2
e002613,41,여,20,4,1.0,1,1,2,,4,,3,2,50,50110,11,11110,42,42210,2,1,2,2,4,3,2,2,서울특별시,경기,나홀로 여행,2023-06-24~2023-06-24,4,2.0,7.0,0
e007520,28,남,40,6,1.0,2,3,3,,6,7.0,3,2,50,50130,50,50110,46,46130,7,1,1,2,3,7,1,3,인천광역시,서울,2인 가족 여행,2023-08-15~2023-08-15,3,7.0,1.0,1
e001555,48,여,20,6,1.0,1,4,4,,4,8.0,2,2,46,46150,48,48310,11,11440,2,2,2,5,6,2,2,5,경상남도,서울,2인 여행(가족 외),2023-05-31~2023-06-02,1,3.0,5.0,1
e006013,41,남,40,6,1.0,2,3,2,,7,8.0,3,4,42,42210,26,26350,45,45110,6,2,2,5,1,7,1,6,경기도,경기,자녀 동반 여행,2023-07-31~2023-08-02,3,2.0,1.0,2
e007665,27,남,30,7,1.0,1,2,2,,10,11.0,2,2,30,30200,48,48840,11,11440,6,3,2,2,3,5,2,6,대구광역시,서울,나홀로 여행,2023-08-29~2023-08-29,7,10.0,1.0,0
e007588,41,여,30,6,1.0,1,3,3,,4,5.0,3,3,50,50130,43,43800,48,48850,1,5,5,3,1,4,6,4,경기도,경기,나홀로 여행,2023-08-19~2023-08-19,1,2.0,5.0,0
e003142,41,남,40,6,1.0,2,4,2,,5,6.0,2,1,42,42150,46,46130,41,41820,5,5,5,4,5,5,4,5,경기도,경기,나홀로 여행,2023-06-19~2023-06-19,2,5.0,1.0,0
e003662,36,여,20,6,1.0,1,1,3,,4,,2,1,50,50130,42,42150,26,26350,5,3,2,2,4,4,3,5,세종특별자치시,서울,2인 여행(가족 외),2023-07-01~2023-07-01,3,1.0,2.0,1
e002485,11,여,30,6,5.0,2,4,11,,1,8.0,2,2,42,42820,42,42150,44,44825,1,1,6,4,6,3,7,7,서울특별시,인천,자녀 동반 여행,2023-06-09~2023-06-10,1,3.0,10.0,3
e007608,41,여,30,6,1.0,1,4,2,,5,12.0,3,5,42,42150,50,50110,26,26350,5,3,5,2,4,5,2,6,경기도,인천,2인 가족 여행,2023-09-05~2023-09-05,1,3.0,2.0,1
e008775,28,남,20,7,2.0,1,4,2,,1,3.0,2,1,11,11110,26,26350,26,26230,6,2,6,3,2,4,3,4,인천광역시,서울,나홀로 여행,2023-08-22~2023-08-22,2,1.0,4.0,0
f000531,41,여,40,6,1.0,1,1,2,,4,,2,1,30,30200,45,45130,26,26350,4,2,4,5,7,4,4,6,경기도,부산,나홀로 여행,2023-05-26~2023-05-28,2,1.0,4.0,0
f009186,27,남,60,4,1.0,2,2,4,,2,4.0,2,2,47,47820,47,47290,47,47130,2,7,4,2,4,3,4,6,대구광역시,경북,3대 동반 여행(친척 포함),2023-08-27~2023-08-27,6,3.0,1.0,3
f016521,48,여,30,6,1.0,2,3,2,,7,11.0,3,7,48,48310,50,50130,26,26710,3,2,2,1,1,6,2,7,경상남도,경북,3인 이상 여행(가족 외),2023-09-09~2023-09-09,8,3.0,1.0,2
f002539,48,남,50,5,1.0,2,3,3,,5,7.0,3,3,48,48870,42,42150,11,11260,2,4,3,3,2,2,5,3,경상남도,경남,부모 동반 여행,2023-06-03~2023-06-04,3,2.0,10.0,3
f005129,30,남,20,6,1.0,1,3,2,,3,6.0,2,2,50,50110,47,47940,48,48220,1,1,1,4,2,3,7,2,대전광역시,경북,2인 여행(가족 외),2023-07-31~2023-08-01,2,3.0,7.0,1
f006192,11,여,40,5,1.0,1,6,3,,4,7.0,3,2,42,42150,50,50110,30,30170,5,5,4,5,6,5,5,3,서울특별시,강원,3인 이상 여행(가족 외),2023-08-21~2023-08-21,2,1.0,3.0,3
f003373,26,여,30,6,1.0,2,2,3,,1,4.0,2,1,48,48310,48,48250,48,48330,1,3,1,3,2,1,1,7,부산광역시,경남,2인 가족 여행,2023-06-25~2023-06-25,1,3.0,2.0,1
f004255,27,남,60,6,1.0,2,3,3,,3,5.0,3,6,50,50130,26,26350,46,46130,3,4,4,3,3,4,4,5,대구광역시,부산,자녀 동반 여행,2023-07-20~2023-07-21,2,1.0,3.0,2
f001817,11,여,40,6,1.0,2,4,13,,2,5.0,2,3,48,48120,48,48270,42,42760,2,2,2,7,7,4,6,5,서울특별시,경남,자녀 동반 여행,2023-05-27~2023-05-28,8,7.0,3.0,3
f004578,36,여,20,6,1.0,1,2,3,,3,4.0,2,2,11,11650,43,43110,30,30140,5,5,3,1,6,5,6,6,세종특별자치시,부산,2인 여행(가족 외),2023-07-15~2023-07-16,2,1.0,3.0,1
f002582,27,남,20,6,1.0,1,4,12,,1,6.0,3,5,47,47820,47,47130,47,47290,6,4,2,2,4,4,4,7,대구광역시,경북,2인 여행(가족 외),2023-06-09~2023-06-09,7,1.0,3.0,1
f000426,48,남,30,6,1.0,2,1,7,,5,,2,1,26,26230,26,26350,26,26260,6,2,6,4,3,3,2,2,경상남도,부산,나홀로 여행,2023-05-26~2023-05-28,7,6.0,2.0,0
f002464,41,여,30,6,1.0,1,2,3,,6,6.0,3,3,50,50130,42,42150,46,46130,5,2,2,3,4,6,3,7,경기도,대구,2인 여행(가족 외),2023-06-04~2023-06-05,6,1.0,3.0,1
f003444,27,여,20,5,1.0,1,3,2,,1,7.0,3,2,26,26350,30,30140,42,42150,4,4,3,2,6,3,6,5,대구광역시,부산,나홀로 여행,2023-07-01~2023-07-01,5,1.0,2.0,0
f015565,47,남,40,5,1.0,1,1,2,,5,,2,3,47,47150,48,48220,30,30200,6,7,6,4,5,6,6,7,경상북도,대구,나홀로 여행,2023-09-05~2023-09-05,8,7.0,5.0,0
f005212,41,남,20,6,1.0,1,3,12,,2,7.0,3,3,42,42830,50,50130,28,28720,4,2,4,3,2,6,1,3,경기도,강원,2인 여행(가족 외),2023-08-05~2023-08-06,3,2.0,1.0,1
f002073,11,여,30,6,1.0,1,4,3,,4,9.0,2,2,42,42210,41,41250,42,42150,2,1,4,1,4,6,3,7,서울특별시,강원,3인 이상 여행(가족 외),2023-05-29~2023-05-29,1,2.0,3.0,2
f003958,28,여,20,6,1.0,1,4,3,,4,10.0,3,3,26,26350,50,50110,42,42150,4,1,2,2,3,4,6,7,인천광역시,강원,나홀로 여행,2023-07-22~2023-07-23,1,2.0,4.0,0
f000825,11,여,20,6,1.0,1,4,3,,4,11.0,2,11,50,50130,42,42150,26,26350,1,1,4,3,1,3,2,6,서울특별시,부산,3인 이상 여행(가족 외),2023-06-04~2023-06-06,2,1.0,3.0,2
f008635,28,여,20,4,1.0,1,4,12,,3,8.0,2,2,11,11680,41,41460,28,28177,2,1,1,3,2,2,2,6,인천광역시,강원,나홀로 여행,2023-08-22~2023-08-23,2,7.0,1.0,0
f001719,48,여,50,6,1.0,4,1,2,,8,,3,4,48,48840,26,26710,50,50130,1,1,2,2,2,1,2,5,경상남도,부산,나홀로 여행,2023-06-04~2023-06-04,1,2.0,6.0,0
f000918,11,여,20,6,1.0,1,1,3,,4,,2,1,11,11440,41,41360,42,42110,4,2,5,2,3,3,1,7,서울특별시,경북,3인 이상 여행(가족 외),2023-05-27~2023-05-28,3,7.0,10.0,3
f012540,45,여,20,4,1.0,1,6,12,,2,3.0,3,3,46,46150,50,50110,50,50130,2,1,1,2,4,6,6,6,전라북도,대구,2인 여행(가족 외),2023-09-09~2023-09-10,2,7.0,1.0,1
f001501,41,남,40,7,1.0,2,4,2,,8,8.0,2,1,42,42830,28,28110,46,46710,2,3,5,4,2,4,4,7,경기도,강원,자녀 동반 여행,2023-05-26~2023-05-27,3,2.0,1.0,3
f002530,11,여,30,3,1.0,1,2,4,,2,4.0,2,1,42,42830,42,42210,50,50130,1,6,4,7,7,4,6,2,서울특별시,강원,2인 여행(가족 외),2023-06-06~2023-06-07,7,1.0,,1
f000392,41,여,40,6,5.0,2,4,11,,1,6.0,2,2,41,41280,30,30200,28,28260,1,3,2,7,6,5,3,4,경기도,경북,3인 이상 여행(가족 외),2023-05-26~2023-05-29,8,3.0,2.0,3
f000876,11,여,50,5,1.0,2,4,11,,2,6.0,2,2,50,50130,42,42170,46,46910,1,2,2,5,2,2,2,6,서울특별시,강원,3인 이상 여행(가족 외),2023-05-25~2023-05-26,7,2.0,4.0,2
f016347,27,여,40,6,1.0,2,5,2,,6,6.0,2,2,47,47130,47,47830,47,47720,2,3,1,4,6,1,7,1,대구광역시,경북,나홀로 여행,2023-09-10~2023-09-10,8,1.0,4.0,0
f001137,28,남,30,6,1.0,1,4,3,,5,9.0,3,3,50,50130,26,26350,42,42150,2,1,7,3,1,2,1,7,인천광역시,부산,2인 여행(가족 외),2023-05-27~2023-05-29,1,3.0,9.0,1
f011576,48,여,40,7,1.0,2,4,2,,5,9.0,2,2,48,48820,46,46130,48,48840,4,4,4,2,2,2,2,6,경상남도,경남,자녀 동반 여행,2023-08-26~2023-08-26,1,8.0,3.0,3
f002785,11,남,30,6,1.0,1,1,2,,4,,3,4,50,50110,42,42210,48,48840,3,1,4,4,4,3,6,7,서울특별시,대구,2인 여행(가족 외),2023-06-05~2023-06-06,3,1.0,2.0,1
f015430,27,남,40,6,1.0,1,1,2,,3,,3,2,47,47150,50,50130,26,26350,2,2,2,5,5,2,2,7,대구광역시,경북,2인 여행(가족 외),2023-09-02~2023-09-02,3,5.0,1.0,1
f009724,28,여,30,4,1.0,1,2,13,,4,6.0,4,1,42,42150,42,42130,50,50110,2,7,7,4,7,1,7,4,인천광역시,강원,2인 여행(가족 외),2023-09-09~2023-09-09,2,3.0,9.0,1
f001738,31,여,30,6,1.0,2,2,13,,4,8.0,2,1,26,26350,47,47130,26,26710,6,6,2,1,2,3,3,7,울산광역시,경북,2인 가족 여행,2023-05-27~2023-05-27,1,7.0,2.0,1
f015427,48,여,50,4,1.0,2,4,11,,2,5.0,2,2,48,48820,48,48310,48,48860,1,4,2,2,2,2,5,3,경상남도,경남,2인 가족 여행,2023-09-08~2023-09-08,3,2.0,6.0,1
f001047,11,남,40,7,1.0,2,4,2,,6,9.0,3,6,50,50130,48,48310,42,42820,1,6,6,2,2,6,6,2,서울특별시,경남,자녀 동반 여행,2023-06-03~2023-06-05,1,2.0,3.0,3
f011579,26,여,50,4,1.0,2,6,13,,5,10.0,3,4,50,50130,50,50110,42,42230,2,2,2,5,1,3,4,7,부산광역시,경북,자녀 동반 여행,2023-08-26~2023-08-26,7,1.0,3.0,3
f001013,48,여,30,6,1.0,2,2,3,,4,7.0,2,2,26,26530,46,46150,46,46130,6,7,6,2,3,6,6,6,경상남도,경남,3인 이상 여행(가족 외),2023-05-20~2023-05-21,3,1.0,2.0,3
f008367,11,여,30,6,1.0,1,4,3,,4,7.0,3,5,42,42170,30,30140,50,50110,3,2,2,3,5,3,6,4,서울특별시,강원,2인 여행(가족 외),2023-08-19~2023-08-20,1,7.0,3.0,1
f015276,48,여,20,6,1.0,1,4,4,,4,6.0,2,1,48,48850,50,50110,45,45730,1,1,4,3,1,1,7,7,경상남도,부산,나홀로 여행,2023-09-09~2023-09-09,4,1.0,5.0,0
f016414,26,여,20,4,1.0,1,3,12,,1,5.0,3,3,50,50130,26,26500,27,27260,5,2,3,3,2,4,2,5,부산광역시,경남,2인 가족 여행,2023-09-09~2023-09-09,6,7.0,1.0,1
f005512,11,여,20,7,2.0,1,3,12,,3,12.0,2,1,50,50110,26,26350,41,41820,2,2,1,2,4,5,3,6,서울특별시,부산,3인 이상 여행(가족 외),2023-08-03~2023-08-03,1,6.0,7.0,3
f005780,27,남,30,6,1.0,1,4,3,,4,6.0,2,1,11,11680,50,50110,47,47110,1,1,2,2,2,2,2,2,대구광역시,경북,2인 여행(가족 외),2023-08-12~2023-08-13,3,1.0,2.0,1
f000834,11,남,40,6,1.0,2,3,2,,5,9.0,2,2,26,26710,50,50130,42,42210,4,1,2,4,2,6,5,6,서울특별시,부산,3인 이상 여행(가족 외),2023-05-20~2023-05-21,1,2.0,3.0,2
f002612,30,여,20,6,1.0,1,2,2,,4,4.0,4,2,50,50130,46,46130,26,26350,2,2,1,5,2,2,3,7,대전광역시,경북,나홀로 여행,2023-06-05~2023-06-06,2,1.0,7.0,0
f000894,29,남,20,4,1.0,1,5,12,,2,7.0,3,3,26,26350,11,11680,42,42150,4,3,2,6,6,6,4,6,광주광역시,부산,2인 가족 여행,2023-05-27~2023-05-28,1,7.0,2.0,1
f002505,11,여,20,6,3.0,1,1,12,,2,,1,3,42,42210,42,42150,11,11440,4,1,1,6,7,3,7,5,서울특별시,강원,나홀로 여행,2023-06-01~2023-06-02,1,5.0,,0
f004462,28,남,40,6,1.0,2,2,2,,8,8.0,2,2,50,50110,50,50130,42,42210,4,2,4,4,3,6,1,2,인천광역시,강원,3인 이상 여행(가족 외),2023-07-29~2023-07-30,7,1.0,2.0,2
f005408,26,여,30,6,1.0,1,1,3,,4,,3,3,27,27110,31,31170,47,47730,4,6,6,6,2,6,7,6,부산광역시,대구,나홀로 여행,2023-08-12~2023-08-13,8,1.0,2.0,0
f007244,42,여,20,5,1.0,1,1,2,,4,,3,2,41,41820,43,43110,11,11410,4,6,3,6,5,6,3,3,강원도,강원,2인 여행(가족 외),2023-08-15~2023-08-15,3,1.0,2.0,1
f015559,11,여,30,5,4.0,1,1,4,,4,,3,3,42,42170,50,50110,48,48850,2,5,2,5,5,2,5,6,서울특별시,강원,나홀로 여행,2023-09-11~2023-09-11,8,10.0,4.0,0
f014410,11,여,40,6,1.0,2,4,11,,1,7.0,3,6,50,50110,42,42210,46,46130,4,2,3,4,2,6,2,5,서울특별시,강원,3인 이상 여행(가족 외),2023-09-09~2023-09-09,1,3.0,7.0,3
f016671,27,남,40,4,1.0,1,1,3,,5,,2,2,47,47130,47,47110,46,46230,2,3,1,3,6,4,4,3,대구광역시,경북,나홀로 여행,2023-09-16~2023-09-16,1,2.0,5.0,0
f011771,27,여,20,4,1.0,1,3,12,,1,4.0,3,2,50,50110,50,50130,11,11170,5,5,7,6,7,6,3,1,대구광역시,부산,2인 여행(가족 외),2023-09-12~2023-09-12,5,7.0,,1
f010822,31,남,20,4,1.0,1,4,8,,5,9.0,2,2,26,26230,26,26710,47,47110,2,2,2,6,3,2,6,6,울산광역시,경북,나홀로 여행,2023-08-25~2023-08-26,2,5.0,4.0,0
f003966,41,여,20,5,1.0,1,3,5,,2,5.0,4,1,50,50110,42,42150,28,28110,4,1,6,3,5,5,2,6,경기도,강원,2인 가족 여행,2023-07-20~2023-07-21,1,2.0,,1
f001560,44,남,40,7,1.0,2,2,3,,7,10.0,2,2,42,42760,50,50130,46,46820,2,5,2,3,6,2,2,5,충청남도,경남,2인 가족 여행,2023-05-27~2023-05-28,6,7.0,3.0,1
f001196,11,남,30,7,1.0,1,3,3,,4,5.0,2,1,42,42110,41,41360,11,11110,1,1,1,6,6,4,5,7,서울특별시,경남,2인 여행(가족 외),2023-05-21~2023-05-22,7,8.0,3.0,1
f010933,11,남,40,6,1.0,2,3,10,,5,9.0,2,4,42,42830,43,43800,41,41820,1,1,5,4,6,4,5,7,서울특별시,강원,자녀 동반 여행,2023-08-26~2023-08-27,3,8.0,7.0,2
f000769,41,여,20,6,1.0,1,4,2,,4,12.0,3,2,26,26350,42,42150,11,11410,2,1,1,1,2,6,7,5,경기도,강원,2인 여행(가족 외),2023-06-04~2023-06-06,2,1.0,3.0,1
f008403,11,여,40,4,1.0,1,1,4,,3,,3,3,50,50130,42,42820,26,26350,1,3,1,6,6,1,7,7,서울특별시,강원,2인 여행(가족 외),2023-08-19~2023-08-20,8,1.0,7.0,1
f004461,11,여,20,6,1.0,1,4,3,,4,12.0,2,1,42,42150,47,47130,26,26350,6,1,1,1,6,1,1,3,서울특별시,강원,2인 여행(가족 외),2023-07-14~2023-07-15,3,2.0,1.0,1
f001327,45,여,20,7,1.0,1,1,2,,4,,2,2,45,45800,30,30110,46,46710,3,2,2,4,2,2,3,6,전라북도,경북,나홀로 여행,2023-05-26~2023-05-28,5,2.0,1.0,0
f013084,27,남,20,6,1.0,1,2,3,,3,4.0,3,6,26,26710,26,26500,11,11680,6,3,3,3,6,3,3,6,대구광역시,부산,나홀로 여행,2023-08-26~2023-08-26,2,8.0,5.0,0
f001037,11,남,30,6,1.0,2,4,3,,7,7.0,3,6,50,50130,42,42210,48,48310,4,2,2,2,3,4,2,6,서울특별시,강원,자녀 동반 여행,2023-06-03~2023-06-06,1,2.0,8.0,3
f012364,47,남,20,6,1.0,1,2,2,,4,4.0,3,5,11,11680,27,27110,47,47170,4,2,4,2,4,4,4,4,경상북도,강원,2인 여행(가족 외),2023-08-26~2023-08-27,3,7.0,2.0,1
f006388,27,여,50,5,1.0,2,3,2,,5,5.0,2,1,48,48740,27,27110,47,47110,4,1,6,4,1,5,6,7,대구광역시,경남,자녀 동반 여행,2023-08-13~2023-08-13,8,,,2
f016106,41,여,20,5,1.0,1,3,3,,4,5.0,3,4,42,42150,11,11710,50,50110,1,1,1,1,1,7,7,7,경기도,강원,2인 여행(가족 외),2023-09-10~2023-09-10,1,6.0,7.0,1
f000905,41,여,20,6,1.0,1,3,3,,4,10.0,3,3,42,42210,50,50110,48,48850,6,2,2,1,2,3,1,4,경기도,강원,나홀로 여행,2023-05-21~2023-05-22,2,1.0,7.0,0
f001696,31,여,60,4,1.0,2,4,3,,6,10.0,3,2,50,50130,48,48840,46,46130,2,4,2,3,4,6,3,2,울산광역시,경남,자녀 동반 여행,2023-06-02~2023-06-03,4,1.0,3.0,2
f000431,11,남,20,6,1.0,1,1,2,,6,,3,5,47,47110,50,50130,42,42150,2,2,1,1,4,5,2,6,서울특별시,강원,2인 여행(가족 외),2023-05-21~2023-05-21,3,1.0,7.0,1
f004588,43,여,60,6,1.0,2,3,3,,5,7.0,3,3,50,50130,42,42150,48,48310,4,2,1,2,4,2,2,3,충청북도,강원,자녀 동반 여행,2023-07-16~2023-07-17,1,,,2
f010463,31,여,40,6,1.0,2,4,11,,1,6.0,3,2,50,50130,11,11410,26,26710,4,3,1,4,4,1,1,6,울산광역시,부산,자녀 동반 여행,2023-08-26~2023-08-26,8,7.0,3.0,2
f013677,28,여,30,5,1.0,1,3,4,,1,4.0,3,4,50,50110,42,42150,45,45110,1,1,1,2,4,3,1,7,인천광역시,경북,2인 가족 여행,2023-08-29~2023-08-30,8,3.0,2.0,1
f013407,41,여,20,6,1.0,1,4,4,,4,7.0,3,6,50,50130,42,42150,26,26110,3,2,3,3,4,6,1,7,경기도,강원,2인 여행(가족 외),2023-09-08~2023-09-08,2,3.0,1.0,1
f004732,11,남,20,4,1.0,1,1,12,,2,,3,5,50,50110,50,50130,42,42150,1,1,1,6,1,1,7,6,서울특별시,경남,나홀로 여행,2023-08-02~2023-08-03,7,1.0,2.0,0
f016488,48,여,20,6,1.0,1,3,3,,3,8.0,4,5,26,26500,26,26230,47,47130,4,3,4,2,2,4,5,6,경상남도,경남,2인 여행(가족 외),2023-09-09~2023-09-09,7,1.0,3.0,1
f005281,11,남,30,6,1.0,1,3,3,,4,7.0,2,1,27,27290,42,42150,47,47130,4,2,5,4,3,5,6,5,서울특별시,경북,3인 이상 여행(가족 외),2023-08-05~2023-08-06,1,3.0,2.0,7
f002554,31,남,20,6,1.0,1,3,7,,4,8.0,2,1,50,50110,26,26350,11,11110,6,2,3,3,2,6,5,6,울산광역시,부산,2인 여행(가족 외),2023-06-05~2023-06-06,3,2.0,5.0,1
f005863,11,남,30,4,1.0,1,1,2,,3,,4,2,50,50110,42,42150,26,26350,1,1,4,5,1,4,6,4,서울특별시,강원,2인 여행(가족 외),2023-08-22~2023-08-23,2,1.0,3.0,1
f016683,27,여,20,6,1.0,2,1,3,,4,,2,1,50,50110,48,48860,47,47130,2,2,2,2,2,2,7,7,대구광역시,경북,나홀로 여행,2023-09-17~2023-09-17,2,1.0,6.0,0
f001960,11,여,30,6,1.0,2,1,3,,4,,2,1,48,48310,47,47130,27,27140,1,3,2,2,2,2,1,3,서울특별시,경북,2인 가족 여행,2023-06-03~2023-06-03,7,1.0,3.0,1
f000799,11,남,40,6,1.0,2,3,2,,6,9.0,2,2,28,28185,30,30200,41,41480,6,4,4,3,3,4,3,3,서울특별시,경남,자녀 동반 여행,2023-05-27~2023-05-28,1,8.0,2.0,2
f004706,41,여,20,4,1.0,1,1,3,,4,,2,2,42,42150,11,11710,26,26350,3,4,3,6,4,5,6,7,경기도,강원,2인 여행(가족 외),2023-07-29~2023-07-29,10,7.0,8.0,1
f008442,48,남,20,6,1.0,1,3,3,,4,9.0,2,2,42,42150,46,46130,26,26710,2,3,4,5,3,5,6,6,경상남도,부산,2인 여행(가족 외),2023-08-19~2023-08-20,3,2.0,1.0,1
f002503,48,여,50,5,1.0,2,3,2,,1,5.0,2,1,48,48310,47,47130,50,50110,4,1,3,4,7,4,1,7,경상남도,대구,자녀 동반 여행,2023-06-06~2023-06-07,3,7.0,1.0,1
f002485,26,남,60,4,1.0,2,3,13,,3,7.0,2,1,46,46130,42,42230,44,44825,1,3,1,4,4,3,2,6,부산광역시,경남,3인 이상 여행(가족 외),2023-06-07~2023-06-08,3,2.0,10.0,3
f012380,26,남,30,5,1.0,1,3,8,,2,3.0,3,3,11,11680,48,48120,26,26710,5,2,2,3,3,5,6,4,부산광역시,경북,2인 여행(가족 외),2023-09-02~2023-09-03,1,2.0,3.0,1
f008594,27,여,30,6,1.0,1,1,3,,4,,2,1,50,50130,26,26470,42,42150,2,3,2,2,4,3,2,3,대구광역시,부산,2인 여행(가족 외),2023-08-27~2023-08-27,1,,,1
f009168,27,여,40,5,1.0,2,4,3,,5,8.0,2,3,47,47770,48,48310,43,43800,2,2,4,3,3,4,3,3,대구광역시,경북,나홀로 여행,2023-08-20~2023-08-20,2,1.0,6.0,0
f014380,41,여,20,6,2.0,1,4,12,,1,4.0,3,2,26,26110,28,28110,42,42210,5,2,2,1,2,5,6,6,경기도,강원,부모 동반 여행,2023-09-02~2023-09-02,7,3.0,1.0,3
f001881,26,여,30,6,1.0,2,4,2,,4,7.0,2,1,48,48310,48,48120,48,48330,4,6,2,3,2,2,6,5,부산광역시,경남,3인 이상 여행(가족 외),2023-05-29~2023-05-29,3,1.0,10.0,3
f008892,31,여,20,6,1.0,1,2,4,,3,4.0,2,1,47,47130,26,26500,47,47110,4,1,7,6,6,1,7,7,울산광역시,경북,2인 여행(가족 외),2023-08-26~2023-08-27,1,4.0,3.0,1
f001350,11,여,50,6,1.0,2,3,2,,3,6.0,2,2,42,42150,42,42210,11,11230,2,2,4,3,4,4,2,4,서울특별시,강원,3인 이상 여행(가족 외),2023-05-28~2023-05-29,3,6.0,2.0,5
f004815,41,남,40,5,4.0,1,1,3,,5,,2,2,42,42830,42,42150,28,28110,1,1,1,1,6,4,6,6,경기도,강원,2인 여행(가족 외),2023-08-05~2023-08-06,1,3.0,7.0,1
f016393,27,여,40,5,1.0,2,2,2,,4,7.0,4,3,48,48840,48,48240,30,30200,1,1,1,5,5,6,4,6,대구광역시,경북,2인 가족 여행,2023-09-08~2023-09-08,2,5.0,3.0,1
f008592,27,여,30,6,1.0,2,4,3,,5,8.0,3,4,42,42150,50,50130,41,41290,2,2,4,2,4,6,1,6,대구광역시,강원,자녀 동반 여행,2023-08-26~2023-08-26,8,3.0,7.0,3
f001503,11,남,50,4,1.0,2,3,2,,6,8.0,3,5,42,42830,31,31170,48,48850,1,1,4,1,4,4,4,4,서울특별시,강원,자녀 동반 여행,2023-05-28~2023-05-29,2,1.0,,2
f014144,11,여,20,6,1.0,1,1,3,,4,,2,1,42,42150,42,42210,42,42830,5,1,1,1,1,1,1,7,서울특별시,강원,2인 여행(가족 외),2023-09-09~2023-09-09,1,,,1
f014875,48,여,30,6,2.0,1,4,12,,1,5.0,2,1,50,50130,47,47130,27,27290,3,3,2,4,4,3,1,7,경상남도,경북,2인 여행(가족 외),2023-09-03~2023-09-03,8,1.0,2.0,1
