TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION,TRAVEL_MISSION_CHECK
g_g002417,G02,g002417,13;24;3;1;12;22;26;21,2023-06-17,2023-06-19,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,13;24;3;1;12;22;26;21,21;22;1
g_g002421,G02,g002421,2;22;26;3;4,2023-06-24,2023-06-26,자가용,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,2;22;26;3;4,22;4;3
g_g002429,G05,g002429,12;26;3,2023-06-24,2023-06-26,자가용,충청권 방문/충청권 거주/40세 이상/커플/일반미션,12;26;3,24;3;12
g_g002431,G06,g002431,21;22;26;4,2023-06-25,2023-06-26,자가용,충남 방문/거주지 구분 없음/40세 이상/특별미션,21;22;26;4,1;21;22
g_g002436,G02,g002436,12;2;4,2023-06-24,2023-06-26,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,12;2;4,9;2;28
g_g002438,G03,g002438,1;12;2;26;6,2023-06-30,2023-07-02,자가용,전라권 방문/호남권 외 거주/40세 이상/3인 이상 친구/일반미션,1;12;2;26;6,2;22;12
g_g002440,G06,g002440,10;22;7;9,2023-07-01,2023-07-03,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,10;22;7;9,7;22;24
g_g002441,G04,g002441,11;26;6,2023-06-30,2023-07-02,자가용,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,11;26;6,6;11;22
g_g002445,G01,g002445,22;5;6,2023-06-17,2023-06-18,대중교통 등,전라권 방문/호남권 거주/39세 이하/3인 이상 친구/일반미션,22;5;6,6;4;5
g_g002446,G02,g002446,2;3;4;7;9,2023-06-26,2023-06-28,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,2;3;4;7;9,3;6;22
g_g002460,G03,g002460,2;3;6;9;11;12;24,2023-07-01,2023-07-03,자가용,전남 방문/거주지 구분 없음/40세 이상/특별미션,2;3;6;9;11;12;24,1;2;24
g_g002465,G02,g002465,2;22,2023-06-23,2023-06-25,대중교통 등,전라권 방문/호남권 외 거주/40세 이상/부부/일반미션,2;22,22;2;3
g_g002466,G05,g002466,11;2;21;23;3,2023-06-17,2023-06-19,자가용,충청권 방문/충청권 거주/39세 이하/자녀동반/일반미션,11;2;21;23;3,2;11;9
g_g002472,G06,g002472,1;2;3,2023-07-06,2023-07-08,대중교통 등,충청권 방문/충청권 거주/40세 이상/자녀동반/일반미션,1;2;3,3;6;9
g_g002473,G02,g002473,2;4;6,2023-06-22,2023-06-24,자가용,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,2;4;6,4;6;3
g_g002475,G02,g002475,27;28,2023-06-24,2023-06-25,자가용,전북 방문/거주지 구분 없음/40세 이상/특별미션,27;28,27;28;3
g_g002478,G03,g002478,1;10;6;8;9,2023-07-08,2023-07-10,대중교통 등,전남 방문/거주지 구분 없음/39세 이하/특별미션,1;10;6;8;9,6;21;22
g_g002483,G03,g002483,8;22;24;25;26;27,2023-06-15,2023-06-17,자가용,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,8;22;24;25;26;27,1;27;24
g_g002492,G07,g002492,1;2;21;22;4,2023-06-15,2023-06-17,자가용,충청권 방문/충청권 거주/39세 이하/자녀동반/일반미션,1;2;21;22;4,4;22;2
g_g002496,G06,g002496,11;21;22;24;9,2023-06-17,2023-06-19,자가용,충남 방문/거주지 구분 없음/40세 이상/특별미션,11;21;22;24;9,11;22;3
g_g002497,G04,g002497,22;4;6,2023-06-17,2023-06-18,자가용,충청권 방문/충청권 외 거주/40세 이상/나홀로 여행/일반미션,22;4;6,22;21;6
g_g002500,G01,g002500,5,2023-06-24,2023-06-26,자가용,전라권 방문/호남권 거주/40세 이상/자녀동반/일반미션,5,5;1;6
g_g002512,G05,g002512,1;13,2023-06-17,2023-06-19,자가용,충청권 방문/충청권 거주/40세 이상/자녀동반/일반미션,1;13,1;13;4
g_g002513,G04,g002513,1;2;21;3;4,2023-06-13,2023-06-14,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/부모 동반/일반미션,1;2;21;3;4,2;3;1
g_g002516,G02,g002516,2;21;22;3;4,2023-06-16,2023-06-18,자가용,전라권 방문/호남권 외 거주/40세 이상/커플/일반미션,2;21;22;3;4,2;6;26
g_g002519,G02,g002519,1;2;22;3;5,2023-06-17,2023-06-19,자가용,전라권 방문/호남권 거주/40세 이상/자녀동반/일반미션,1;2;22;3;5,3;13;2
g_g002521,G05,g002521,2;21;22;23,2023-06-24,2023-06-26,자가용,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션,2;21;22;23,2;5;22
g_g002533,G06,g002533,21;22,2023-06-17,2023-06-19,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,21;22,11;21;2
g_g002538,G06,g002538,21;22;24;3,2023-06-16,2023-06-18,대중교통 등,충남 방문/거주지 구분 없음/39세 이하/특별미션,21;22;24;3,27;22;24
g_g002542,G02,g002542,1;2;3;4;6;12;21;22;23;24;26;7,2023-06-24,2023-06-26,자가용,전라권 방문/호남권 거주/39세 이하/커플/일반미션,1;2;3;4;6;12;21;22;23;24;26;7,3;7;6
g_g002543,G03,g002543,6,2023-06-22,2023-06-23,자가용,전라권 방문/호남권 거주/39세 이하/부부/일반미션,6,6;22;24
g_g002545,G06,g002545,22;24;26;3;7,2023-06-11,2023-06-13,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/3인 이상 친구/일반미션,22;24;26;3;7,22;3;6
g_g002546,G05,g002546,11;2;21;22;5,2023-07-01,2023-07-03,자가용,충청권 방문/충청권 거주/39세 이하/3대 동반 여행/일반미션,11;2;21;22;5,2;22;24
g_g002552,G02,g002552,2;22;23;6,2023-06-24,2023-06-26,대중교통 등,전북 방문/거주지 구분 없음/39세 이하/특별미션,2;22;23;6,1;3;6
g_g002554,G06,g002554,12;2;21;3;6,2023-06-17,2023-06-18,자가용,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,12;2;21;3;6,3;2;22
g_g002560,G02,g002560,21;22;5,2023-07-01,2023-07-03,자가용,전라권 방문/호남권 거주/39세 이하/커플/일반미션,21;22;5,21;22;5
g_g002564,G02,g002564,3;1;2;4;7;6;12;13;22,2023-06-21,2023-06-23,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,3;1;2;4;7;6;12;13;22,3;4;11
g_g002565,G06,g002565,2;22;26,2023-06-24,2023-06-26,자가용,충청권 방문/충청권 외 거주/39세 이하/3인 이상 친구/일반미션,2;22;26,2;21;26
g_g002570,G06,g002570,1;21;22;26;8,2023-06-24,2023-06-26,자가용,충청권 방문/충청권 거주/39세 이하/커플/일반미션,1;21;22;26;8,1;8;26
g_g002583,G03,g002583,21;22;26;27;7,2023-06-19,2023-06-21,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,21;22;26;27;7,27;26;7
g_g002585,G06,g002585,2;21;22;6;8,2023-06-24,2023-06-25,자가용,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션,2;21;22;6;8,3;8;25
g_g002588,G02,g002588,2;22;28,2023-06-15,2023-06-17,자가용,전라권 방문/호남권 거주/40세 이상/자녀동반/일반미션,2;22;28,3;11;2
g_g002593,G05,g002593,1;11;12;2;3,2023-06-19,2023-06-21,자가용,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,1;11;12;2;3,11;23;24
g_g002601,G01,g002601,1;21;22;24;26,2023-06-30,2023-07-02,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,1;21;22;24;26,3;21;22
g_g002603,G06,g002603,12;22;26;4;9,2023-07-08,2023-07-10,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,12;22;26;4;9,22;3;2
g_g002606,G02,g002606,1;28;3;6,2023-06-29,2023-06-30,자가용,전라권 방문/호남권 거주/40세 이상/커플/일반미션,1;28;3;6,3;28;1
g_g002607,G02,g002607,21;3;4;6,2023-06-17,2023-06-18,자가용,전라권 방문/호남권 외 거주/39세 이하/자녀동반/일반미션,21;3;4;6,2;3;13
g_g002612,G05,g002612,1;2;21;22;8,2023-06-17,2023-06-19,자가용,충청권 방문/충청권 거주/39세 이하/커플/일반미션,1;2;21;22;8,1;3;8
g_g002616,G05,g002616,24;3;5;9,2023-07-01,2023-07-02,자가용,충북 방문/거주지 구분 없음/40세 이상/특별미션,24;3;5;9,2;22;5
g_g002620,G06,g002620,1;27;8,2023-06-16,2023-06-18,자가용,충청권 방문/충청권 거주/39세 이하/나홀로 여행/일반미션,1;27;8,8;1;27
g_g002622,G06,g002622,1;10;22;23;4;27;26;24;21;6,2023-06-28,2023-06-30,대중교통 등,충청권 방문/충청권 거주/39세 이하/3인 이상 친구/일반미션,1;10;22;23;4;27;26;24;21;6,21;22;23
g_g002624,G05,g002624,1;2;3;5,2023-06-18,2023-06-20,자가용,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,1;2;3;5,1;2;3
g_g002626,G04,g002626,2;10;21,2023-06-25,2023-06-27,대중교통 등,대전 방문/거주지 구분 없음/39세 이하/특별미션,2;10;21,21;2;10
g_g002627,G05,g002627,2;22,2023-06-23,2023-06-25,자가용,충북 방문/거주지 구분 없음/39세 이하/특별미션,2;22,2;22;6
g_g002631,G02,g002631,1;21;4,2023-07-01,2023-07-02,대중교통 등,전라권 방문/호남권 거주/39세 이하/부부/일반미션,1;21;4,1;21;4
g_g002632,G05,g002632,2;3;5;6;9,2023-07-01,2023-07-03,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,2;3;5;6;9,3;6;11
g_g002633,G04,g002633,21;22;24;25;26,2023-06-24,2023-06-25,자가용,충청권 방문/충청권 거주/39세 이하/커플/일반미션,21;22;24;25;26,22;21;25
g_g002634,G03,g002634,12;22;3,2023-06-23,2023-06-24,자가용,전라권 방문/호남권 거주/39세 이하/커플/일반미션,12;22;3,22;6;1
g_g002636,G02,g002636,12;6,2023-06-17,2023-06-18,자가용,전라권 방문/호남권 외 거주/39세 이하/부부/일반미션,12;6,12;6;1
g_g002637,G06,g002637,4;8,2023-06-30,2023-07-02,자가용,충청권 방문/충청권 거주/40세 이상/나홀로 여행/일반미션,4;8,1;8;27
g_g002638,G02,g002638,21;22;26;27;6,2023-06-20,2023-06-22,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,21;22;26;27;6,3;6;11
g_g002647,G04,g002647,1;2;3;4;5,2023-07-07,2023-07-09,자가용,대전 방문/거주지 구분 없음/39세 이하/특별미션,1;2;3;4;5,11;23;4
g_g002648,G03,g002648,10;21;22;6;9,2023-06-24,2023-06-26,자가용,전라권 방문/호남권 거주/40세 이상/부모 동반/일반미션,10;21;22;6;9,9;1;10
g_g002657,G03,g002657,2;27,2023-06-23,2023-06-25,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,2;27,9;21;27
g_g002658,G05,g002658,22;23;26,2023-07-01,2023-07-03,대중교통 등,충북 방문/거주지 구분 없음/39세 이하/특별미션,22;23;26,23;26;2
g_g002668,G02,g002668,3;6;21;24,2023-06-16,2023-06-18,자가용,전북 방문/거주지 구분 없음/39세 이하/특별미션,3;6;21;24,21;12;24
g_g002671,G03,g002671,2;22;27;6,2023-06-30,2023-07-02,대중교통 등,전남 방문/거주지 구분 없음/39세 이하/특별미션,2;22;27;6,6;2;22
g_g002679,G05,g002679,2,2023-06-24,2023-06-25,자가용,충청권 방문/충청권 거주/39세 이하/자녀동반/일반미션,2,1;10;24
g_g002680,G04,g002680,2;22;7,2023-07-01,2023-07-03,대중교통 등,대전 방문/거주지 구분 없음/39세 이하/특별미션,2;22;7,7;6;2
g_g002683,G05,g002683,27;3;6,2023-06-17,2023-06-19,자가용,충북 방문/거주지 구분 없음/40세 이상/특별미션,27;3;6,3;2;22
g_g002688,G06,g002688,2;21,2023-06-22,2023-06-24,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,2;21,21;3;2
g_g002690,G07,g002690,1;2;24;6,2023-07-01,2023-07-02,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,1;2;24;6,2;24;27
g_g002691,G03,g002691,10;22;25;3,2023-06-17,2023-06-19,자가용,전남 방문/거주지 구분 없음/40세 이상/특별미션,10;22;25;3,6;25;10
g_g002693,G01,g002693,13;22;26;3;6,2023-06-15,2023-06-17,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,13;22;26;3;6,3;13;6
g_g002698,G04,g002698,22;23;3;4;9,2023-06-28,2023-06-30,대중교통 등,대전 방문/거주지 구분 없음/39세 이하/특별미션,22;23;3;4;9,4;1;2
g_g002701,G04,g002701,22;26;4;7,2023-06-24,2023-06-26,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,22;26;4;7,4;26;2
g_g002702,G03,g002702,2,2023-06-24,2023-06-26,자가용,전라권 방문/호남권 거주/40세 이상/3인 이상 친구/일반미션,2,11;1;4
g_g002703,G03,g002703,11;13;21;28,2023-06-18,2023-06-20,자가용,전라권 방문/호남권 거주/40세 이상/부부/일반미션,11;13;21;28,28;21;13
g_g002704,G03,g002704,13;21;27,2023-06-24,2023-06-26,자가용,전라권 방문/호남권 거주/39세 이하/3인 이상 친구/일반미션,13;21;27,9;13;1
g_g002705,G02,g002705,22;4;6;7;9,2023-07-07,2023-07-09,자가용,전라권 방문/호남권 거주/39세 이하/3인 이상 친구/일반미션,22;4;6;7;9,1;2;22
g_g002711,G05,g002711,1,2023-06-17,2023-06-19,자가용,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션,1,28;1;24
g_g002718,G04,g002718,1;22;7,2023-06-16,2023-06-18,자가용,충청권 방문/충청권 외 거주/39세 이하/3인 이상 친구/일반미션,1;22;7,9;6;7
g_g002719,G02,g002719,1;2;22;3;6,2023-06-15,2023-06-17,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,1;2;22;3;6,2;3;1
g_g002727,G05,g002727,12;13;24;3;6,2023-06-30,2023-07-02,자가용,충북 방문/거주지 구분 없음/40세 이상/특별미션,12;13;24;3;6,6;12;13
g_g002729,G05,g002729,13;28;3;6,2023-06-20,2023-06-21,자가용,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,13;28;3;6,21;3;6
g_g002731,G02,g002731,22;1;4;2;7,2023-07-08,2023-07-10,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,22;1;4;2;7,2;7;4
g_g002732,G02,g002732,1;12;22;7,2023-06-16,2023-06-18,자가용,전라권 방문/호남권 거주/39세 이하/커플/일반미션,1;12;22;7,7;22;1
g_g002735,G06,g002735,1;10;22;26;7,2023-06-24,2023-06-26,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,1;10;22;26;7,22;7;4
g_g002738,G03,g002738,12;21;22;24;3,2023-06-24,2023-06-26,자가용,전남 방문/거주지 구분 없음/40세 이상/특별미션,12;21;22;24;3,6;12;3
g_g002744,G02,g002744,12;22;26;4,2023-07-01,2023-07-03,대중교통 등,전라권 방문/호남권 외 거주/40세 이상/나홀로 여행/일반미션,12;22;26;4,1;3;26
g_g002745,G06,g002745,21;22;3;6,2023-06-17,2023-06-18,자가용,충청권 방문/충청권 외 거주/40세 이상/부부/일반미션,21;22;3;6,3;21;13
g_g002750,G02,g002750,6;22;1;4,2023-07-01,2023-07-03,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,6;22;1;4,6;22;4
g_g002752,G05,g002752,8;21;22;24;26,2023-06-23,2023-06-25,자가용,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,8;21;22;24;26,8;21;22
g_g002753,G06,g002753,10;22;23;24;5,2023-07-03,2023-07-05,자가용,충청권 방문/충청권 거주/39세 이하/커플/일반미션,10;22;23;24;5,5;2;23
g_g002759,G06,g002759,2;24;3,2023-06-23,2023-06-25,자가용,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,2;24;3,2;3;24
g_g002760,G05,g002760,11;21;24;5;8,2023-06-24,2023-06-26,자가용,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,11;21;24;5;8,8;21;5
g_g002762,G02,g002762,11;2;21;22;6,2023-06-24,2023-06-26,자가용,전라권 방문/호남권 거주/39세 이하/자녀동반/일반미션,11;2;21;22;6,5;22;11
g_g002764,G03,g002764,1;10;11;23;6,2023-06-24,2023-06-26,자가용,전남 방문/거주지 구분 없음/40세 이상/특별미션,1;10;11;23;6,2;6;11
g_g002765,G06,g002765,9,2023-06-25,2023-06-26,자가용,충청권 방문/충청권 거주/39세 이하/나홀로 여행/일반미션,9,1;9;22
g_g002766,G02,g002766,22;23,2023-06-30,2023-07-02,자가용,전북 방문/거주지 구분 없음/39세 이하/특별미션,22;23,23;22;27
g_g002767,G04,g002767,11;26;2;1,2023-07-01,2023-07-03,대중교통 등,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,11;26;2;1,11;26;6
g_g002770,G02,g002770,11;2;5;6;7,2023-06-24,2023-06-26,자가용,전북 방문/거주지 구분 없음/39세 이하/특별미션,11;2;5;6;7,2;6;22
g_g002776,G06,g002776,8;3;22,2023-07-06,2023-07-08,자가용,충청권 방문/충청권 거주/39세 이하/자녀동반/일반미션,8;3;22,8;3;26
g_g002784,G06,g002784,2;23,2023-07-05,2023-07-07,자가용,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,2;23,6;22;23
g_g002793,G03,g002793,4;22;2,2023-07-07,2023-07-08,자가용,전라권 방문/호남권 거주/39세 이하/나홀로 여행/일반미션,4;22;2,2;22;12
g_g002795,G02,g002795,3,2023-07-03,2023-07-05,자가용,전라권 방문/호남권 외 거주/40세 이상/커플/일반미션,3,13;1;24
g_g002798,G06,g002798,12;2;22;26,2023-06-30,2023-07-02,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,12;2;22;26,22;26;1
g_g002802,G06,g002802,2;21;22;26;9,2023-06-24,2023-06-26,자가용,충청권 방문/충청권 거주/39세 이하/부부/일반미션,2;21;22;26;9,3;21;4
g_g002804,G06,g002804,1;4;6;22;23;12,2023-07-01,2023-07-03,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,1;4;6;22;23;12,23;6;3
g_g002806,G01,g002806,3;6;1;3;22;6,2023-07-08,2023-07-10,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,3;6;1;3;22;6,3;6;1
g_g002809,G02,g002809,22;24;3;6,2023-07-08,2023-07-10,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,22;24;3;6,3;24;6
g_g002811,G01,g002811,22;2;4;6;22;24;26,2023-06-17,2023-06-19,자가용,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,22;2;4;6;22;24;26,22;24;2
g_g002819,G04,g002819,1;2;22;6;9,2023-07-01,2023-07-03,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션,1;2;22;6;9,2;11;6
g_g002820,G05,g002820,10;2,2023-06-17,2023-06-18,자가용,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션,10;2,24;2;4
g_g002825,G05,g002825,23;26;4;5;9,2023-06-25,2023-06-27,자가용,충청권 방문/충청권 외 거주/39세 이하/3인 이상 친구/일반미션,23;26;4;5;9,5;4;9
g_g002827,G03,g002827,2;22;23;26;6,2023-07-03,2023-07-05,대중교통 등,전라권 방문/호남권 거주/39세 이하/커플/일반미션,2;22;23;26;6,2;22;23
g_g002828,G03,g002828,23;7,2023-06-18,2023-06-20,자가용,전라권 방문/호남권 외 거주/40세 이상/커플/일반미션,23;7,23;10;7
g_g002829,G06,g002829,23;3,2023-06-18,2023-06-20,자가용,충남 방문/거주지 구분 없음/40세 이상/특별미션,23;3,6;3;23
g_g002832,G01,g002832,6;1;27;9,2023-06-17,2023-06-18,자가용,전라권 방문/호남권 거주/39세 이하/커플/일반미션,6;1;27;9,9;1;27
g_g002833,G01,g002833,2;6,2023-06-23,2023-06-25,자가용,전라권 방문/호남권 거주/39세 이하/자녀동반/일반미션,2;6,2;21;27
g_g002837,G05,g002837,1;21;24;4;8,2023-06-25,2023-06-27,자가용,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,1;21;24;4;8,8;4;21
g_g002838,G06,g002838,22;26;27;8,2023-06-29,2023-07-01,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,22;26;27;8,8;22;27
g_g002841,G05,g002841,21;22;27;3;5,2023-06-17,2023-06-19,자가용,충북 방문/거주지 구분 없음/39세 이하/특별미션,21;22;27;3;5,24;22;3
g_g002842,G06,g002842,10,2023-06-18,2023-06-19,자가용,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,10,10;5;2
g_g002851,G04,g002851,1;21;22;4;6,2023-06-21,2023-06-23,대중교통 등,대전 방문/거주지 구분 없음/39세 이하/특별미션,1;21;22;4;6,4;23;27
